record_key,source_database,year,title,authors,journal_or_venue,doi,record_type,screening_basis,is_relevant,evidence_class,empirical_method,outcome_group,database_method,corrected_by_audit,corrected_by_spot_check
SSWR:2023-U-0055,SSWR,2023,Using Student Voice to Inform Measurement of Bystander Opportunities and Actions,Annelise Mennicke; Jessamyn Bowling; Erin Meehan; Anvi Tirunagari; Keshawn Mathews; Gabrielle Haley; Victoria McClare; Hannah Carlson; Madi Williams; Neha Kissler; Heather Bush; Ann Coker,SSWR annual conference,,Oral,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,qualitative,False,False
SSWR:2023-P-0332,SSWR,2023,Weapon-Carrying Among Court-Involved Youth: A Risk and Resilience Comparison with Aggression,Patricia Logan-Greene; Christopher M. Fleming; Paula S. Nurius,SSWR annual conference,,Poster,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,quantitative,False,False
SSWR:2023-U-0223,SSWR,2023,Youth Gang Suicidality Disparities: Intersectional Implications for Research and Practice,Asia Sarah Bishop; Paula S. Nurius; Christopher M. Fleming; Ashley Rousson; Reed Klein,SSWR annual conference,,Oral,title_and_abstract,True,Empirical,Quantitative,Quantitative,quantitative,False,False
SWRD:110604,SWRD,2023,"""Their Facebook Posts Were Going Viral"": Social Media in the Aftermath of an Adolescent Suicide","Miriek, Rebecca G; Miriek, Rebecca G; Whitmore, Elizabeth; Berkowitz, Larry; Watkinson, Ailsa M",School Social Work Journal,,Journal Article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:58726,SWRD,2023,A cognitive-behavioral suicide prevention treatment for adults with schizophrenia spectrum disorders in community mental health: preliminary findings of an open pilot study,"Bornheimer, Lindsay A.; Verdugo, Juliann Li; Krasnick, Julie; Jeffers, Nakea; Storey, Frank; King, Cheryl A.; Taylor, Stephan F.; Florence, Timothy; Himle, Joseph A.",Social Work in Mental Health,10.1080/15332985.2023.2186736,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Mixed-Methods,False,False
SWRD:93815,SWRD,2023,A Systematic Review of Music-Based Interventions to Improve Treatment Engagement and Mental Health Outcomes for Adolescents and Young Adults,"Rodwin, Aaron H.; Shimizu, Rei; Travis, Raphael, Jr.; James, Kirk Jae; Banya, Moiyattu; Munson, Michelle R.",Child & Adolescent Social Work Journal,10.1007/s10560-022-00893-x,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Review,False,False
SWRD:57171,SWRD,2023,Adolescent Perceptions of Adult-Mediated Healthcare Communication,"Owen, Aleksa; Owen, Randall; Batz, Ruby; Marasco-Wetzel, Jade",Social Work in Public Health,10.1080/19371918.2024.2314022,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Qualitative,False,False
SWRD:86102,SWRD,2023,After a Suicide Death in a High School: Exploring Students’ Perspectives,Mirick R.G.; Berkowitz L.,Journal of Social Work in End-Of-Life & Palliative Care,10.1080/15524256.2023.2256481,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:62209,SWRD,2023,"Applying behavioural activation (BA) and simulation-based learning (SBL) approaches to enhance MSW students' competence in suicide risk assessment, prevention, and intervention (SRAPI)","Lee, Eunjung; Kourgiantakis, Toula",Social Work Education,10.1080/02615479.2021.1976136,journal-article,title_and_abstract,True,Non-empirical,Not applicable,Non-empirical,,False,False
SWRD:58182,SWRD,2023,Applying the Disclosure Decision-Making Model to Suicide-Related Disclosure: A Theory-Informed Multilevel Social Network Analysis,"Fulginiti, Anthony",Journal of the Society for Social Work and Research,10.1086/716613,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:58743,SWRD,2023,"Association between Loneliness, Mental Health Symptoms, and Treatment Use among Emerging Adults","Bessaha, Melissa; Mushonga, Dawnsha; Fedina, Lisa; DeVylder, Jordan",Health & Social Work,10.1093/hsw/hlad005,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:60731,SWRD,2023,Associations of financial hardship with suicidal ideation among bereaved cancer caregivers,"Viola, Martin; Gang, James; Maciejewski, Paul K.; Prigerson, Holly G.",Journal of Psychosocial Oncology,10.1080/07347332.2022.2067803,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:62872,SWRD,2023,Clinician Perspectives of the Evidence Underpinning Suicide Risk Assessment: A Mixed Methods Study,"Grant, Kellie; Whitwam, Louisa; Martin, Jennifer; White, Jennifer; Haines, Terry",Australian Social Work,10.1080/0312407x.2021.1874030,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:57798,SWRD,2023,Clinicians' Perspectives When Responding to Suicidal Behaviors Among Latino Adolescents,"Villarreal-Otalora, Tatiana; Guzman, Camila A. Pulgar; Channer, Bianca",Clinical Social Work Journal,10.1007/s10615-023-00904-z,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:59626,SWRD,2023,Deaths of Despair and Population Aging in Missouri,"Sun, Peter C.; Lawlor, Edward F.; McBride, Timothy D.; Morrow-Howell, Nancy; Park, Sojung",Journal of Gerontological Social Work,10.1080/01634372.2022.2130491,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:59055,SWRD,2023,Defund the Police? or Reimagine the Police? Leaders in Law Enforcement's Perspective on the Role of Social Workers in Law Enforcement,"Scott, Michelle; Sabatini, Stephanie; Mama, Robin",Journal of Evidence-Based Social Work,10.1080/26408066.2022.2156831,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,False,False
SWRD:58956,SWRD,2023,"Depression and Suicidal Behavior Comorbidity in Patients Admitted to Substance-Use Residential Treatment in Aguascalientes, Mexico","Martinez, Kalina Isela Martinez; Aguilar, Yancarlo Lizandro Ojeda; Villafuerte, Jafet Hernandez; Contreras-Perez, Maria Eugenia",Journal of Evidence-Based Social Work,10.1080/26408066.2023.2172368,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:76199,SWRD,2023,"Differential Associations Among Cyberbullying Victimization, Parental Monitoring, and Suicidal Thoughts and Behaviors in Male and Female College Students",Jaegoo Lee; Jinwon Kim; Heekyung Lee; Jinhee Park; Jason Mallonee; Jeoung Min Lee,Journal of Evidence-Based Social Work,10.1080/26408066.2023.2230204,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:86145,SWRD,2023,Effects of health-related quality of life and long-term care insurance infrastructure on suicidal ideation among older Korean adults,Changsook Lee; Sun-Young Heo,Asia Pacific Journal of Social Work and Development,10.1080/02185385.2022.2108127,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:100438,SWRD,2023,Enhanced Cognitive Behavioral Therapy (CBT-E) as an Intervention for BIPOC Adolescent Girls with Eating Disorders,Rachel Voth; Chen; Dorsey; Yinan; Gabay; Lily; Stampfli; Catherine,Columbia Social Work Review,10.52214/cswr.v21i1.11207,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,,False,False
SWRD:57884,SWRD,2023,Experiences of Health Professionals regarding Youth Suicide Attempts: A Study on the Context of Gender and Hegemonic Masculinity in Turkey,"Kucukkaraca, Nilgun; Kocak, Yasemin Ertan",Journal of Social Service Research,10.1080/01488376.2023.2270997,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:109697,SWRD,2023,FORMER À L’ÉVALUATION DU RISQUE SUICIDAIRE EN TRAVAIL SOCIAL : LA SIMULATION PAR LES PAIRS,"Simard, Sébastien; Carpenter-Aeby, Tracy",Canadian Social Work Review,10.7202/1100665ar,journal-article,title_and_abstract,True,Non-empirical,Not applicable,Non-empirical,,False,False
SWRD:58644,SWRD,2023,How can social workers facilitate suicide prevention in primary care? Findings from a national survey of primary care physicians,"Christensen, Mary; Fontanella, Cynthia A.; Campo, John V.; Culp, Stacey L.",Social Work in Health Care,10.1080/00981389.2023.2193227,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:109691,SWRD,2023,"HOW MUCH DO CANADIAN SOCIAL WORKERS KNOW ABOUT PREMENSTRUAL SYNDROME AND PREMENSTRUAL DYSPHORIC DISORDER, AND DOES THIS AFFECT THEIR ASSESSMENT OF MOTHERS?","Barry, Lynn; Cunningham, Jennifer; Tutty, Leslie; Jaeger, Dawn M",Canadian Social Work Review,10.7202/1108986ar,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Quantitative,False,False
SWRD:116064,SWRD,2023,How much is enough? Suicide training for MSW students,Aisling Quest; Aisling Quest; Aisling Quest; Aisling Quest; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Randall Nedegaard; Caitlin Koch; Caitlin Koch; Caitlin Koch; Caitlin Koch; Caitlin Koch,Journal of Social Work Education and Practice,dc/5e5186dd63,fetch_failed,title_and_abstract,True,Empirical,Quantitative,Quantitative,Mixed-Methods,False,False
SWRD:72922,SWRD,2023,Investigating the Prevalence of Psychological Distress and Its Associated Factors Among Indonesian Adolescents: A Cross-Sectional Study,Marthoenis M.; Schouler-Ocak M.,Child & Adolescent Social Work Journal,10.1007/s10560-022-00818-8,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:110609,SWRD,2023,Listening to Youth: Student Perspectives on the SOS Signs of Suicide Program,"Westhues, Anne; Miriek, Rebecca G; Mirick, Rebecca G; Mirick, Rebecca G; Cote, Denyse; Miriek, Rebecca G; Lecomte, Roland; McCauley, James; McCauley, James; Theriault, Luc; Mccauley, James; McCauley, James",School Social Work Journal,,Journal Article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:59060,SWRD,2023,Male suicide cases in Bangladesh: Lensing through Durkheim's sociological typology,"Khan, Anisur Rahman; Arendse, Najuwa",Journal of Human Behavior in the Social Environment,10.1080/10911359.2022.2164543,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:59777,SWRD,2023,Mental Health Problems amongst Left-behind Adolescents in China: Serial Mediation Roles of Parent-Adolescent Communication and School Bullying Victimisation,"Xie, Qian-Wen; Zhao, Guanlan; Lu, Jingjing; Chen, Roujia; Xu, Jiayao; Wang, Menmen; Akezhuoli, Hailati; Wang, Feng; Zhou, Xudong",British Journal of Social Work,10.1093/bjsw/bcac168,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:57935,SWRD,2023,Mindfulness-based Interventions to Improve Relational and Mental Health of Firefighters: A Mixed Methods Feasibility Study,"Hendrix, Elizabeth W.; Frost, Caren J.; Castillo, Jason T.; Landward, Richard S.; Vogt, Katie M.; Benson, L. Scott; Gren, Lisa H.",Clinical Social Work Journal,10.1007/s10615-023-00896-w,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Mixed-Methods,False,False
SWRD:77630,SWRD,2023,"Needs and experiences of cancer care in patients’ perspectives among the lesbian, gay, bisexual, transgender and queer community: a systematic review",Chan A.S.W.; Leung L.M.; Wong F.K.C.; Ho J.M.C.; Tam H.L.; Tang P.M.K.; Yan E.,Social Work in Health Care,10.1080/00981389.2023.2226182,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Review,False,False
SWRD:52241,SWRD,2023,Occupational Social Work: A Field of Practice in Need of Revival,"Forgey, Mary Ann; He, Kundong; Cai, Yafei",Families in Society,10.1177/10443894231151315,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,,False,False
SWRD:59190,SWRD,2023,Pandemic financial hardships and suicide risk in a nationally representative sample of young adults,"Chen, Zibei; Fedina, Lisa; DeVylder, Jordan; Lemieux, Catherine M.; King, Cheryl; Abbott, Kristen",Social Work in Mental Health,10.1080/15332985.2022.2161861,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:58280,SWRD,2023,Preliminary support for the use of narrative exposure therapy in a child protection context: Collective case-study narratives,"Ryan, Grant Thomas",Child & Family Social Work,10.1111/cfs.13035,journal-article,title_and_abstract,False,Not applicable,Not applicable,Irrelevant,Mixed-Methods,False,False
SWRD:57525,SWRD,2023,Queering a life worth living: A gender affirming care model for suicidal transgender emerging adults,"Haggerty, Zan",Sexual and Gender Diversity in Social Services,10.1080/10538720.2023.2291707,journal-article,title_and_abstract,True,Non-empirical,Not applicable,Non-empirical,,False,False
SWRD:58981,SWRD,2023,Reimagining Suicide Prevention as a Social Justice Issue: Getting Back to Social Work's Roots,"Hightower, Heath; Almeida, Joanna; Anderson, Juliana",Social Work,10.1093/sw/swad005,journal-article,title_only,True,Non-empirical,Not applicable,Non-empirical,,False,False
SWRD:58435,SWRD,2023,Resilience as a Protective Factor in Older Adult Suicide: A Rapid Review,"Jeong, Haelim; Noh, Hyunjin",Journal of Gerontological Social Work,10.1080/01634372.2023.2202729,journal-article,title_and_abstract,True,Empirical,Review,Review,Review,False,False
SWRD:62255,SWRD,2023,Safety Planning for Youth With Suicide Risk: A Clinical Audit,"Jacups, Susan P.; Kozlowski, Wawrzyniec (Lawrence)",Australian Social Work,10.1080/0312407x.2021.1950788,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:89273,SWRD,2023,School-Based Postvention Services: Exploring the Perspectives of Students,"Mirick, Rebecca G.; Berkowitz, Lawrence",Children & Schools,10.1093/cs/cdad020,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:72986,SWRD,2023,Self-disclosures in online crisis counselling: levelling asymmetries while maintaining client-focus,Iversen C.,Nordic Social Work Research,10.1080/2156857x.2023.2236629,journal-article,title_and_abstract,True,Empirical,Qualitative,Qualitative,Qualitative,False,False
SWRD:58166,SWRD,2023,Sex Differences in Suicide Ideation: Mediating Effects of Alcohol Abuse/Dependence on Suicide Ideation through Psychological Distress and Hopelessness,"Kim, Yi Jin; Burlaka, Viktor; Yoon, Susan",Health & Social Work,10.1093/hsw/hlad012,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:58481,SWRD,2023,Social Workers' Perspectives on Extreme Risk Protection Orders,"Conrick, Kelsey M.; Gause, Emma; Rivara, Frederick P.; Rowhani-Rahbar, Ali; Moore, Megan",Social Work,10.1093/sw/swad012,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:86129,SWRD,2023,Sociodemographic Variables Associated with Constructs of the Interpersonal–Psychological Theory of Suicidal Behaviour,Naidoo S.,Southern African Journal of Social Work and Social Development,10.25159/2708-9355/11235,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:58222,SWRD,2023,Strategies for Teaching Suicide Content in Social Work Education: A Survey of Social Work Instructors,"Mirick, Rebecca",Journal of Teaching in Social Work,10.1080/08841233.2023.2207090,journal-article,title_and_abstract,True,Empirical,Quantitative,Quantitative,Quantitative,False,False
SWRD:58466,SWRD,2023,Strategies to Survive: Engaging Transgender and Gender Diverse Older Adults Experiencing Suicidality and Dissociative States,"Smith, Emil K.",Clinical Social Work Journal,10.1007/s10615-023-00867-1,journal-article,title_and_abstract,True,Non-empirical,Not applicable,Non-empirical,,False,False
